cod_municipi,any,cod_provincia,nom_provincia,cod_comarca,nom_comarca,nom_municipi,pp_perc,psc_perc,cs_perc,indep_perc,abst_perc,intervencio
17213,2015,17,GIRONA,34,SELVA,VIDRERES,6.2199998,8.0500002,16.559999,59.959999,24.26,0
17213,2017,17,GIRONA,34,SELVA,VIDRERES,2.55933,7.3755236,24.127501,60.260586,21.214325,0
17214,2012,17,GIRONA,2,ALT EMPORDÀ,VILABERTRAN,6.6929135,5.1181102,2.3622048,77.362206,26.217766,0
17214,2015,17,GIRONA,2,ALT EMPORDÀ,VILABERTRAN,5.73,3.99,9.7200003,77.25,17.959999,0
17214,2017,17,GIRONA,2,ALT EMPORDÀ,VILABERTRAN,2.7914615,4.1050901,14.778325,74.712646,13.031161,0
17215,2012,17,GIRONA,20,GIRONÈS,VILABLAREIX,6.4537158,7.4315515,5.1499348,68.904823,20.26749,0
17215,2015,17,GIRONA,20,GIRONÈS,VILABLAREIX,3.3499999,6.3600001,12.32,70.370003,13.73,0
17215,2017,17,GIRONA,20,GIRONÈS,VILABLAREIX,1.0277492,6.9886947,16.855087,70.966087,8.6061745,0
17216,2012,17,GIRONA,20,GIRONÈS,VILADASENS,5.3030305,2.2727273,.75757575,73.484848,16.455696,0
17216,2015,17,GIRONA,20,GIRONÈS,VILADASENS,4.1399999,2.76,0,87.589996,10.98,0
17216,2017,17,GIRONA,20,GIRONÈS,VILADASENS,2.1276596,4.9645391,3.5460992,88.652481,11.728395,0
17217,2012,17,GIRONA,2,ALT EMPORDÀ,VILADAMAT,3.6912751,4.0268455,1.3422819,86.241608,12.536443,0
17217,2015,17,GIRONA,2,ALT EMPORDÀ,VILADAMAT,2.27,3.9000001,3.5699999,84.739998,9.3800001,0
17217,2017,17,GIRONA,2,ALT EMPORDÀ,VILADAMAT,1.5243902,2.7439024,6.0975609,85.670731,7.3446326,0
17218,2012,17,GIRONA,28,PLA DE L'ESTANY,VILADEMULS,4.8165135,2.0642202,.91743118,85.091743,24.742268,0
17218,2015,17,GIRONA,28,PLA DE L'ESTANY,VILADEMULS,3.9000001,1.75,3.3099999,84.800003,12.88,0
17218,2017,17,GIRONA,28,PLA DE L'ESTANY,VILADEMULS,2.9411764,2.9411764,5.4901962,85.098038,10.683012,0
17220,2012,17,GIRONA,24,OSONA,VILADRAU,4.7619047,2.4577572,1.6897081,85.407066,17.632242,0
17220,2015,17,GIRONA,24,OSONA,VILADRAU,2.98,3.4100001,3.27,85.510002,12.72,0
17220,2017,17,GIRONA,24,OSONA,VILADRAU,1.7980636,3.7344398,7.1922545,85.062241,9.4527359,0
17221,2012,17,GIRONA,2,ALT EMPORDÀ,VILAFANT,15.914656,12.766702,5.2815671,51.661419,30.290556,0
17221,2015,17,GIRONA,2,ALT EMPORDÀ,VILAFANT,9.3100004,9.6700001,20.940001,51.98,21.879999,0
17221,2017,17,GIRONA,2,ALT EMPORDÀ,VILAFANT,3.6452353,9.3283587,29.67853,51.693455,16.423271,0
17222,2012,17,GIRONA,2,ALT EMPORDÀ,VILAÜR,2.2727273,1.1363636,0,90.909088,16.981133,0
17222,2015,17,GIRONA,2,ALT EMPORDÀ,VILAÜR,4.2600002,1.0599999,1.0599999,87.239998,12.96,0
17222,2017,17,GIRONA,2,ALT EMPORDÀ,VILAÜR,1.0752689,1.0752689,2.1505377,93.548386,5,0
17223,2012,17,GIRONA,2,ALT EMPORDÀ,VILAJUÏGA,8.2474222,11.85567,3.2646048,63.745705,28.361858,0
17223,2015,17,GIRONA,2,ALT EMPORDÀ,VILAJUÏGA,4.9299998,8.1099997,15.42,65.18,22.52,0
17223,2017,17,GIRONA,2,ALT EMPORDÀ,VILAJUÏGA,1.5060241,8.1325302,20.63253,62.801205,17.283951,0
17224,2012,17,GIRONA,31,RIPOLLÈS,VILALLONGA DE TER,5.0193052,2.7027028,.77220076,86.100388,22.28739,0
17224,2015,17,GIRONA,31,RIPOLLÈS,VILALLONGA DE TER,3.8599999,3.0899999,2.3199999,83.010002,16.99,0
17224,2017,17,GIRONA,31,RIPOLLÈS,VILALLONGA DE TER,3.1128404,3.1128404,6.2256808,84.046692,16.451612,0
17225,2012,17,GIRONA,2,ALT EMPORDÀ,VILAMACOLUM,7.1895423,3.9215686,2.6143792,82.352943,25,0
17225,2015,17,GIRONA,2,ALT EMPORDÀ,VILAMACOLUM,1.83,3.05,7.9299998,80.489998,21.049999,0
17225,2017,17,GIRONA,2,ALT EMPORDÀ,VILAMACOLUM,1.6853932,2.8089888,14.044944,80.337082,14.832536,0
17226,2012,17,GIRONA,2,ALT EMPORDÀ,VILAMALLA,20.637585,10.402684,9.7315435,44.630871,29.812206,0
17226,2015,17,GIRONA,2,ALT EMPORDÀ,VILAMALLA,13.18,8.8400002,27.6,40.470001,23.26,0
17226,2017,17,GIRONA,2,ALT EMPORDÀ,VILAMALLA,3.7344398,7.3305669,40.248962,43.29184,17.832956,0
17227,2012,17,GIRONA,2,ALT EMPORDÀ,VILAMANISCLE,3.3707864,2.247191,0,83.146065,18.348623,0
17227,2015,17,GIRONA,2,ALT EMPORDÀ,VILAMANISCLE,1.92,3.8499999,.95999998,86.540001,17.190001,0
17227,2017,17,GIRONA,2,ALT EMPORDÀ,VILAMANISCLE,0,5.9322033,6.7796612,85.593224,12.592592,0
17228,2012,17,GIRONA,2,ALT EMPORDÀ,VILANANT,9.1324205,5.4794521,1.369863,78.538811,22.535212,0
17228,2015,17,GIRONA,2,ALT EMPORDÀ,VILANANT,3.1900001,2.79,10.76,77.290001,13.95,0
17228,2017,17,GIRONA,2,ALT EMPORDÀ,VILANANT,3.2653062,5.7142859,11.020409,75.102043,14.035088,0
17230,2012,17,GIRONA,2,ALT EMPORDÀ,VILA-SACRA,9.4707518,9.4707518,6.4066854,63.231197,21.935484,0
17230,2015,17,GIRONA,2,ALT EMPORDÀ,VILA-SACRA,6.1900001,8.5100002,18.809999,62.119999,13.97,0
17230,2017,17,GIRONA,2,ALT EMPORDÀ,VILA-SACRA,3.6945813,9.1133003,24.630543,57.881775,13.219616,0
17232,2012,17,GIRONA,10,BAIX EMPORDÀ,VILOPRIU,1.6806723,7.563025,.84033614,78.9916,21.710526,0
17232,2015,17,GIRONA,10,BAIX EMPORDÀ,VILOPRIU,3.28,2.46,3.28,81.150002,13.38,0
17232,2017,17,GIRONA,10,BAIX EMPORDÀ,VILOPRIU,0,6.3492064,7.1428571,80.952377,12.413794,0
17233,2012,17,GIRONA,34,SELVA,VILOBÍ D'ONYAR,6.3817663,5.6410255,2.3361824,77.891739,20.332884,0
17233,2015,17,GIRONA,34,SELVA,VILOBÍ D'ONYAR,3.8900001,3.5799999,8.5600004,77.129997,15.23,0
17233,2017,17,GIRONA,34,SELVA,VILOBÍ D'ONYAR,1.627219,3.9940829,14.250493,75.936882,10.853392,0
17234,2012,17,GIRONA,2,ALT EMPORDÀ,BIURE,8.7301588,5.5555553,0,68.253967,31.147541,0
17234,2015,17,GIRONA,2,ALT EMPORDÀ,BIURE,14.29,6.1199999,6.1199999,65.989998,19.67,0
17234,2017,17,GIRONA,2,ALT EMPORDÀ,BIURE,2.5806451,9.032258,21.935484,60.645161,13.333333,0
17901,2012,17,GIRONA,10,BAIX EMPORDÀ,"CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA",5.771812,5.6375837,.93959731,74.630875,22.783504,0
17901,2015,17,GIRONA,10,BAIX EMPORDÀ,"CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA",3.4100001,4.8699999,5.3499999,76.639999,16.51,0
17901,2017,17,GIRONA,10,BAIX EMPORDÀ,"CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA",2.2700119,5.8542414,10.872163,77.060928,14.314928,0
17902,2012,17,GIRONA,10,BAIX EMPORDÀ,FORALLAC,4.9610896,6.5175099,1.8482491,79.085602,21.299093,0
17902,2015,17,GIRONA,10,BAIX EMPORDÀ,FORALLAC,3.1099999,3.8,7.8499999,77.400002,13.65,0
17902,2017,17,GIRONA,10,BAIX EMPORDÀ,FORALLAC,1.2079378,5.608283,13.373598,76.013802,13.118441,0
17903,2012,17,GIRONA,34,SELVA,SANT JULIÀ DEL LLOR I BONMATÍ,3.748126,4.647676,2.5487256,78.260872,22.587969,0
17903,2015,17,GIRONA,34,SELVA,SANT JULIÀ DEL LLOR I BONMATÍ,2.79,3.6300001,7.9499998,78.660004,17.6,0
17903,2017,17,GIRONA,34,SELVA,SANT JULIÀ DEL LLOR I BONMATÍ,1.4473684,5.1315789,14.736842,74.078949,13.295455,0
25001,2012,25,LLEIDA,25,PALLARS JUSSÀ,ABELLA DE LA CONCA,0,4.7619047,0,80.952377,39.130436,0
25001,2015,25,LLEIDA,25,PALLARS JUSSÀ,ABELLA DE LA CONCA,4.6700001,10.28,8.4099998,70.089996,22.299999,0
25001,2017,25,LLEIDA,25,PALLARS JUSSÀ,ABELLA DE LA CONCA,0,11.111111,7.6923075,75.213676,19.310345,0
25002,2012,25,LLEIDA,23,NOGUERA,ÀGER,9.4955492,2.9673591,.59347183,82.492584,27.754238,0
25002,2015,25,LLEIDA,23,NOGUERA,ÀGER,6.2800002,3.52,4.52,79.400002,16.74,0
25002,2017,25,LLEIDA,23,NOGUERA,ÀGER,2.7100272,4.8780489,7.8590784,81.571815,22.105263,0
25003,2012,25,LLEIDA,38,URGELL,AGRAMUNT,9.6474237,7.593956,2.247191,71.677643,32.429615,0
25003,2015,25,LLEIDA,38,URGELL,AGRAMUNT,6.3400002,5.52,8.6400003,71.690002,22.450001,0
25003,2017,25,LLEIDA,38,URGELL,AGRAMUNT,4.0716615,5.2442999,15.374593,71.791534,18.26133,0
25004,2012,25,LLEIDA,33,SEGRIÀ,ELS ALAMÚS,5.5288463,8.6538458,.72115386,77.884613,23.593466,0
25004,2015,25,LLEIDA,33,SEGRIÀ,ELS ALAMÚS,4.8099999,4.8099999,8.1599998,73.220001,16.32,0
25004,2017,25,LLEIDA,33,SEGRIÀ,ELS ALAMÚS,2.2869022,7.0686069,11.850312,73.804573,14.586995,0
25005,2012,25,LLEIDA,4,ALT URGELL,ALÀS I CERC,5.1886792,7.5471697,0,78.773582,26.779661,0
25005,2015,25,LLEIDA,4,ALT URGELL,ALÀS I CERC,3.6400001,9.0900002,3.6400001,72.730003,20.219999,0
25005,2017,25,LLEIDA,4,ALT URGELL,ALÀS I CERC,2.6666667,8.4444447,10.222222,75.111115,20.494699,0
25006,2012,25,LLEIDA,18,GARRIGUES,L'ALBAGÉS,14.624506,14.624506,1.9762846,58.102768,27.966103,1
25006,2015,25,LLEIDA,18,GARRIGUES,L'ALBAGÉS,7.7199998,12.87,10.66,59.93,20.35,1
25006,2017,25,LLEIDA,18,GARRIGUES,L'ALBAGÉS,3.7037036,11.481482,15.925926,65.555557,17.824774,1
25007,2012,25,LLEIDA,33,SEGRIÀ,ALBATÀRREC,11.135371,9.497817,4.4759827,62.336243,31.621424,0
25007,2015,25,LLEIDA,33,SEGRIÀ,ALBATÀRREC,5.8800001,7.3899999,16.120001,60.470001,20.110001,0
25007,2017,25,LLEIDA,33,SEGRIÀ,ALBATÀRREC,3.4361234,8.986784,19.383261,62.026432,18.75,0
25008,2012,25,LLEIDA,23,NOGUERA,ALBESA,10.765816,4.6614871,2.108768,74.916756,22.469982,0
25008,2015,25,LLEIDA,23,NOGUERA,ALBESA,9.5200005,4.3499999,6.52,74.639999,14.94,0
25008,2017,25,LLEIDA,23,NOGUERA,ALBESA,6.329114,3.2700422,9.3881855,77.848099,13.479053,0
25009,2012,25,LLEIDA,18,GARRIGUES,L'ALBI,12.373225,5.2738338,2.434077,74.239349,25.964392,0
25009,2015,25,LLEIDA,18,GARRIGUES,L'ALBI,9.4300003,3.02,6.98,71.879997,15.24,0
25009,2017,25,LLEIDA,18,GARRIGUES,L'ALBI,5.2325583,5.8139534,12.403101,71.317833,15.008157,0
25010,2012,25,LLEIDA,33,SEGRIÀ,ALCANÓ,4.4117646,6.6176472,2.2058823,76.470589,34.285713,0
25010,2015,25,LLEIDA,33,SEGRIÀ,ALCANÓ,1.23,.62,3.7,83.330002,23.219999,0
25010,2017,25,LLEIDA,33,SEGRIÀ,ALCANÓ,.58139533,2.3255813,5.2325583,87.209305,14,0
25011,2012,25,LLEIDA,33,SEGRIÀ,ALCARRÀS,12.358883,8.3184786,3.030303,64.973259,35.560181,1
25011,2015,25,LLEIDA,33,SEGRIÀ,ALCARRÀS,7.6100001,6.96,11.98,65.029999,26.4,1
25011,2017,25,LLEIDA,33,SEGRIÀ,ALCARRÀS,3.8388174,7.439199,17.215069,66.738197,19.927605,1
25012,2012,25,LLEIDA,33,SEGRIÀ,ALCOLETGE,10.282258,11.223118,6.1155915,57.392471,32.769367,0
25012,2015,25,LLEIDA,33,SEGRIÀ,ALCOLETGE,5.4699998,9.5,16.35,58.049999,26.58,0
25012,2017,25,LLEIDA,33,SEGRIÀ,ALCOLETGE,3.5031848,9.3418255,21.656052,58.598724,19.830509,0
25013,2012,25,LLEIDA,33,SEGRIÀ,ALFARRÀS,11.567164,20,3.283582,51.268658,39.229736,0
25013,2015,25,LLEIDA,33,SEGRIÀ,ALFARRÀS,8.9399996,21.83,10.75,49.549999,28.469999,0
25013,2017,25,LLEIDA,33,SEGRIÀ,ALFARRÀS,5.7478371,16.007416,18.788628,53.090237,22.761906,0
25014,2012,25,LLEIDA,33,SEGRIÀ,ALFÉS,3.2608695,4.347826,.54347825,84.782608,26.848249,0
25014,2015,25,LLEIDA,33,SEGRIÀ,ALFÉS,3.72,3.72,2.3299999,85.580002,14.96,0
25014,2017,25,LLEIDA,33,SEGRIÀ,ALFÉS,1.8518518,.92592591,2.3148148,93.055557,12.550608,0
25015,2012,25,LLEIDA,23,NOGUERA,ALGERRI,7.6628351,5.3639846,1.532567,77.011497,30.971128,0
25015,2015,25,LLEIDA,23,NOGUERA,ALGERRI,7.9299998,1.03,3.79,75.870003,17.85,0
25015,2017,25,LLEIDA,23,NOGUERA,ALGERRI,4.49827,2.7681661,11.764706,72.66436,17.191977,0
25016,2012,25,LLEIDA,33,SEGRIÀ,ALGUAIRE,6.4908724,10.412441,.33806625,73.833672,31.378836,0
25016,2015,25,LLEIDA,33,SEGRIÀ,ALGUAIRE,5.6999998,8.6499996,3.5699999,73.93,23.870001,0
25016,2017,25,LLEIDA,33,SEGRIÀ,ALGUAIRE,2.972028,8.4498835,12.062937,72.9021,18.082582,0
25017,2012,25,LLEIDA,26,PALLARS SOBIRÀ,ALINS,1.0526316,7.8947368,0,83.684212,22.267206,0
25017,2015,25,LLEIDA,26,PALLARS SOBIRÀ,ALINS,2.5999999,3.1300001,1.04,86.980003,18.41,0
25017,2017,25,LLEIDA,26,PALLARS SOBIRÀ,ALINS,1.5873016,3.1746032,2.6455026,88.888885,19.491526,0
25019,2012,25,LLEIDA,33,SEGRIÀ,ALMACELLES,15.280665,13.444214,3.5689535,54.192654,36.205017,0
25019,2015,25,LLEIDA,33,SEGRIÀ,ALMACELLES,9.3299999,10.57,15.31,52.220001,28.440001,0
25019,2017,25,LLEIDA,33,SEGRIÀ,ALMACELLES,5.6346211,10.252687,21.638105,54.89399,24.607672,0
25020,2012,25,LLEIDA,33,SEGRIÀ,ALMATRET,13.537118,4.3668122,1.7467248,75.109169,25.40193,0
25020,2015,25,LLEIDA,33,SEGRIÀ,ALMATRET,10.92,2.52,3.3599999,77.730003,18.030001,0
25020,2017,25,LLEIDA,33,SEGRIÀ,ALMATRET,7.2289157,3.2128515,10.441767,76.305222,11.071428,0
25021,2012,25,LLEIDA,33,SEGRIÀ,ALMENAR,7.080164,9.8888235,2.3990638,70.275017,35.778111,0
25021,2015,25,LLEIDA,33,SEGRIÀ,ALMENAR,5.3099999,8.1300001,7.1700001,70.839996,27.969999,0
25021,2017,25,LLEIDA,33,SEGRIÀ,ALMENAR,3.0912659,8.9793911,12.904809,70.80471,20.350878,0
25022,2012,25,LLEIDA,23,NOGUERA,ALÒS DE BALAGUER,0,1.2658228,0,93.670883,32.478634,0
25022,2015,25,LLEIDA,23,NOGUERA,ALÒS DE BALAGUER,1.08,0,1.08,92.470001,13.08,0
25022,2017,25,LLEIDA,23,NOGUERA,ALÒS DE BALAGUER,2.2222223,1.1111112,2.2222223,91.111115,15.740741,0
25023,2012,25,LLEIDA,33,SEGRIÀ,ALPICAT,12.34069,8.3307428,5.6263599,61.392601,27.34166,0
25023,2015,25,LLEIDA,33,SEGRIÀ,ALPICAT,6.5900002,6.6199999,15.82,61.669998,19.440001,0
25023,2017,25,LLEIDA,33,SEGRIÀ,ALPICAT,3.5110533,9.23277,20.156046,61.976593,14.753373,0
25024,2012,25,LLEIDA,26,PALLARS SOBIRÀ,ALT ÀNEU,2.734375,7.421875,.78125,81.640625,29.700272,0
25024,2015,25,LLEIDA,26,PALLARS SOBIRÀ,ALT ÀNEU,2.46,4.21,1.4,84.910004,18.23,0
25024,2017,25,LLEIDA,26,PALLARS SOBIRÀ,ALT ÀNEU,.70422536,5.9859157,2.1126761,86.267609,20,0
25025,2012,25,LLEIDA,39,VAL D'ARAN,NAUT ARAN,19.781553,14.07767,6.0679612,46.844662,35.914959,0
25025,2015,25,LLEIDA,39,VAL D'ARAN,NAUT ARAN,10.94,13.95,23.82,34.23,30.24,0
25025,2017,25,LLEIDA,39,VAL D'ARAN,NAUT ARAN,4.7348485,17.613636,33.333332,33.80682,21.559971,0
25027,2012,25,LLEIDA,38,URGELL,ANGLESOLA,6.929348,6.3858695,.54347825,77.717392,27.024391,0
25027,2015,25,LLEIDA,38,URGELL,ANGLESOLA,5.02,4.7800002,3.5799999,75.989998,16.82,0
25027,2017,25,LLEIDA,38,URGELL,ANGLESOLA,3.0487804,2.6829269,10.731708,80.853661,15.95092,0
25029,2012,25,LLEIDA,18,GARRIGUES,ARBECA,7.154213,15.421304,.47694755,69.634338,26.157408,0
25029,2015,25,LLEIDA,18,GARRIGUES,ARBECA,4.5900002,9.0299997,3.4200001,78.870003,17.389999,0
25029,2017,25,LLEIDA,18,GARRIGUES,ARBECA,3.5113387,6.2179956,5.7790785,81.565475,15.744158,0
25030,2012,25,LLEIDA,4,ALT URGELL,EL PONT DE BAR,.97087377,.97087377,.97087377,87.378639,29.931973,0
25030,2015,25,LLEIDA,4,ALT URGELL,EL PONT DE BAR,1.01,1.01,1.01,90.910004,25,0
25030,2017,25,LLEIDA,4,ALT URGELL,EL PONT DE BAR,0,1.0638298,7.4468083,88.297874,27.692308,0
25032,2012,25,LLEIDA,4,ALT URGELL,ARSÈGUEL,0,0,2.4390244,92.68293,36.363636,0
25032,2015,25,LLEIDA,4,ALT URGELL,ARSÈGUEL,0,0,2,94,16.67,0
25032,2017,25,LLEIDA,4,ALT URGELL,ARSÈGUEL,1.7857143,1.7857143,3.5714285,89.285713,16.41791,0
25033,2012,25,LLEIDA,33,SEGRIÀ,ARTESA DE LLEIDA,3.0826139,7.8914919,3.0826139,78.051788,26.570915,1
25033,2015,25,LLEIDA,33,SEGRIÀ,ARTESA DE LLEIDA,2.52,4.5999999,7,78.330002,16.32,1
25033,2017,25,LLEIDA,33,SEGRIÀ,ARTESA DE LLEIDA,2.1875,4.8958335,11.041667,77.916664,13.713268,1
25034,2012,25,LLEIDA,23,NOGUERA,ARTESA DE SEGRE,6.7467122,4.1166382,1.2578616,81.246429,27.227722,0
25034,2015,25,LLEIDA,23,NOGUERA,ARTESA DE SEGRE,6.6999998,2.3399999,5.23,78.470001,21.5,0
25034,2017,25,LLEIDA,23,NOGUERA,ARTESA DE SEGRE,3.7843442,3.6288233,10.419907,79.626747,16.666666,0
25035,2012,25,LLEIDA,23,NOGUERA,LA SENTIU DE SIÓ,9.1228065,7.3684211,2.8070176,70.526314,29.512196,0
25035,2015,25,LLEIDA,23,NOGUERA,LA SENTIU DE SIÓ,5.7800002,5.7800002,12.77,68.080002,15.83,0
25035,2017,25,LLEIDA,23,NOGUERA,LA SENTIU DE SIÓ,4.4303799,5.6962028,13.29114,71.51899,16.358839,0
25036,2012,25,LLEIDA,33,SEGRIÀ,ASPA,16.17647,13.970589,1.4705882,55.882355,22.994652,0
25036,2015,25,LLEIDA,33,SEGRIÀ,ASPA,13.25,16.559999,7.2800002,50.330002,17.84,0
25036,2017,25,LLEIDA,33,SEGRIÀ,ASPA,5.8064518,12.258064,18.064516,54.838711,15.135135,0
25037,2012,25,LLEIDA,23,NOGUERA,LES AVELLANES I SANTA LINYA,9.42029,4.710145,0,77.536232,28.534704,0
25037,2015,25,LLEIDA,23,NOGUERA,LES AVELLANES I SANTA LINYA,7.8600001,2.2,2.2,81.760002,18.16,0
25037,2017,25,LLEIDA,23,NOGUERA,LES AVELLANES I SANTA LINYA,4.4585986,2.5477707,7.643312,81.528664,15.32258,0
25038,2012,25,LLEIDA,33,SEGRIÀ,AITONA,15.964912,5,.52631581,70.87719,26.305853,0
25038,2015,25,LLEIDA,33,SEGRIÀ,AITONA,14.52,4.7600002,5,69,21.09,0
25038,2017,25,LLEIDA,33,SEGRIÀ,AITONA,10.826447,5.6198349,13.057851,67.272728,20.640104,0
25039,2012,25,LLEIDA,26,PALLARS SOBIRÀ,BAIX PALLARS,3.3018868,7.0754719,1.8867924,74.056602,26.460482,0
25039,2015,25,LLEIDA,26,PALLARS SOBIRÀ,BAIX PALLARS,1.23,10.25,3.28,75,15.28,0
25039,2017,25,LLEIDA,26,PALLARS SOBIRÀ,BAIX PALLARS,1.2875537,6.4377685,6.8669529,76.824036,12.734082,0
25040,2012,25,LLEIDA,23,NOGUERA,BALAGUER,10.854471,13.008361,2.6073403,61.343346,32.29295,0
25040,2015,25,LLEIDA,23,NOGUERA,BALAGUER,7.3600001,10.76,12.5,60.52,25.860001,0
25040,2017,25,LLEIDA,23,NOGUERA,BALAGUER,4.6878796,10.238037,17.573475,62.618412,21.760483,0
25041,2012,25,LLEIDA,27,PLA D'URGELL,BARBENS,11.930586,8.8937092,1.3015184,68.112801,23.481117,0
25041,2015,25,LLEIDA,27,PLA D'URGELL,BARBENS,5.3800001,4.2600002,9.4200001,71.080002,21.120001,0
25041,2017,25,LLEIDA,27,PLA D'URGELL,BARBENS,3.0368764,9.7613878,9.7613878,72.234276,16.546762,0
25042,2012,25,LLEIDA,23,NOGUERA,LA BARONIA DE RIALB,4.5454545,0,.64935064,87.662338,23.557692,0
25042,2015,25,LLEIDA,23,NOGUERA,LA BARONIA DE RIALB,5.23,5.8099999,4.0700002,75,17.620001,0
25042,2017,25,LLEIDA,23,NOGUERA,LA BARONIA DE RIALB,6.3583813,5.7803469,6.9364161,75.722542,15.458938,0
25043,2012,25,LLEIDA,5,ALTA RIBAGORÇA,LA VALL DE BOÍ,3.2608695,5.7971015,.36231884,79.891304,31.365314,0
25043,2015,25,LLEIDA,5,ALTA RIBAGORÇA,LA VALL DE BOÍ,3.6300001,3.3099999,4.0999999,80.760002,19.6,0
25043,2017,25,LLEIDA,5,ALTA RIBAGORÇA,LA VALL DE BOÍ,.92024541,4.9079757,4.4478526,83.128838,18.788628,0
25044,2012,25,LLEIDA,4,ALT URGELL,BASSELLA,13.157895,0,.65789473,75,19.047619,0
25044,2015,25,LLEIDA,4,ALT URGELL,BASSELLA,9.0299997,1.29,5.1599998,69.68,17.889999,0
25044,2017,25,LLEIDA,4,ALT URGELL,BASSELLA,5.4545455,2.4242425,16.363636,72.121216,10.326087,0
25046,2012,25,LLEIDA,38,URGELL,BELIANES,11.515152,8.787879,.90909094,70.303032,22.843822,0
25046,2015,25,LLEIDA,38,URGELL,BELIANES,10.29,4.5700002,2,75.419998,17.950001,0
25046,2017,25,LLEIDA,38,URGELL,BELIANES,6.0109291,6.8306012,6.5573769,76.502731,9.8522167,0
25047,2012,25,LLEIDA,23,NOGUERA,BELLCAIRE D'URGELL,5.6790123,6.4197531,1.1111112,78.024689,21.235521,0
25047,2015,25,LLEIDA,23,NOGUERA,BELLCAIRE D'URGELL,4.29,3.48,4.75,79.260002,14.53,0
25047,2017,25,LLEIDA,23,NOGUERA,BELLCAIRE D'URGELL,3.3760185,4.8894062,8.2654247,80.442375,13.640923,0
25048,2012,25,LLEIDA,27,PLA D'URGELL,BELL-LLOC D'URGELL,7.8726969,10.887773,2.3450587,71.189278,26.799759,0
25048,2015,25,LLEIDA,27,PLA D'URGELL,BELL-LLOC D'URGELL,5.5700002,6.04,10.45,70.349998,20.91,0
25048,2017,25,LLEIDA,27,PLA D'URGELL,BELL-LLOC D'URGELL,4.3041606,8.1061697,13.414634,69.22525,14.702309,0
25049,2012,25,LLEIDA,23,NOGUERA,BELLMUNT D'URGELL,6.7226892,2.5210085,.84033614,80.672272,28.313253,0
25049,2015,25,LLEIDA,23,NOGUERA,BELLMUNT D'URGELL,6.4499998,2.4200001,6.4499998,74.190002,15.13,0
25049,2017,25,LLEIDA,23,NOGUERA,BELLMUNT D'URGELL,1.6,3.2,16.799999,76,15.03268,0
25050,2012,25,LLEIDA,38,URGELL,BELLPUIG,7.1675301,5.3540587,.99309152,75.604492,27.961645,0
25050,2015,25,LLEIDA,38,URGELL,BELLPUIG,4.8600001,4.5700002,5.9099998,77.370003,23.870001,0
25050,2017,25,LLEIDA,38,URGELL,BELLPUIG,2.8030303,5.568182,9.886364,77.310608,18.684696,0
25051,2012,25,LLEIDA,15,CERDANYA,BELLVER DE CERDANYA,5.9021921,5.8178754,2.7824621,75.548058,27.754364,0
25051,2015,25,LLEIDA,15,CERDANYA,BELLVER DE CERDANYA,3.9200001,7.02,7.27,75.839996,18.77,0
25051,2017,25,LLEIDA,15,CERDANYA,BELLVER DE CERDANYA,2.0684168,6.7621322,11.614956,75.656326,17.071569,0
25052,2012,25,LLEIDA,27,PLA D'URGELL,BELLVÍS,4.7275643,4.3269229,1.2820513,82.772438,21.904169,0
25052,2015,25,LLEIDA,27,PLA D'URGELL,BELLVÍS,2.8699999,3.02,4.6900001,83.75,15.3,0
25052,2017,25,LLEIDA,27,PLA D'URGELL,BELLVÍS,2.6256564,3.5258815,5.4013505,85.146286,14.367816,0
25053,2012,25,LLEIDA,33,SEGRIÀ,BENAVENT DE SEGRIÀ,12.765958,7.7596998,2.8785982,67.209015,24.672897,0
25053,2015,25,LLEIDA,33,SEGRIÀ,BENAVENT DE SEGRIÀ,5.6599998,6,10.97,71.019997,18.139999,0
25053,2017,25,LLEIDA,33,SEGRIÀ,BENAVENT DE SEGRIÀ,2.9670329,7.1428571,14.725275,70.549454,13.649289,0
25055,2012,25,LLEIDA,32,SEGARRA,BIOSCA,9.9236641,4.5801525,1.5267175,77.099236,27.071823,0
25055,2015,25,LLEIDA,32,SEGARRA,BIOSCA,3.76,3.76,9.0200005,72.18,22.99,0
25055,2017,25,LLEIDA,32,SEGARRA,BIOSCA,3.8759689,4.6511626,10.852714,75.968994,20.731707,0
25056,2012,25,LLEIDA,18,GARRIGUES,BOVERA,1.7241379,8.0459766,1.1494253,85.057472,34.082397,0
25056,2015,25,LLEIDA,18,GARRIGUES,BOVERA,2.5799999,3.6099999,1.55,81.959999,20.16,0
25056,2017,25,LLEIDA,18,GARRIGUES,BOVERA,1.081081,3.7837837,2.7027028,85.405403,18.141592,0
25057,2012,25,LLEIDA,39,VAL D'ARAN,ES BÒRDES,13.709678,24.193548,4.8387098,41.935482,38.536587,0
25057,2015,25,LLEIDA,39,VAL D'ARAN,ES BÒRDES,10.13,17.719999,24.68,31.65,20.9,0
25057,2017,25,LLEIDA,39,VAL D'ARAN,ES BÒRDES,5.8823528,16.993464,29.411764,37.254902,26.666666,0
25058,2012,25,LLEIDA,18,GARRIGUES,LES BORGES BLANQUES,6.2582345,6.6205535,1.5480896,78.030304,30.309231,0
25058,2015,25,LLEIDA,18,GARRIGUES,LES BORGES BLANQUES,4.0900002,5.1300001,7.3899999,76.290001,22.360001,0
